Any,Categoria_Nivell,Dia,DiaDeLaSetmana,Hora,Id,Latitud,Lloc_interes,Id_Instal,Longitud,Max_Nivell_LAeq_1h,Mes,Min_Nivell_LAeq_1h,Nivell_LAeq_1h
2023,3,4,dilluns,1899-12-30 07:00:00,23261,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,9,43.7,57.9
2023,3,4,dilluns,1899-12-30 07:00:00,23262,"41,404484",Sagrada Familia,6756,"2,174691",91.4,9,46.5,57.2
2023,3,4,dilluns,1899-12-30 07:00:00,31486,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,12,60.1,65.9
2023,3,4,dilluns,1899-12-30 07:00:00,31488,"41,404484",Sagrada Familia,6756,"2,174691",91.4,12,46.5,56.4
2023,3,4,dilluns,1899-12-30 08:00:00,23264,"41,404484",Sagrada Familia,6756,"2,174691",91.4,9,46.5,57
2023,3,4,dilluns,1899-12-30 08:00:00,23265,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,9,60.1,66.7
2023,3,4,dilluns,1899-12-30 08:00:00,23267,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,9,43.7,56.6
2023,3,4,dilluns,1899-12-30 08:00:00,31490,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,12,43.7,57.2
2023,3,4,dilluns,1899-12-30 08:00:00,31491,"41,404484",Sagrada Familia,6756,"2,174691",91.4,12,46.5,57.5
2023,3,4,dilluns,1899-12-30 08:00:00,31492,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,12,60.1,68
2023,3,4,dilluns,1899-12-30 09:00:00,23268,"41,404484",Sagrada Familia,6756,"2,174691",91.4,9,46.5,58.7
2023,3,4,dilluns,1899-12-30 09:00:00,23270,"41,406",Plaça de Joanic,7306,"2,162636",90.8,9,53.1,62.9
2023,3,4,dilluns,1899-12-30 09:00:00,23271,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,9,43.7,57.7
2023,3,4,dilluns,1899-12-30 09:00:00,31495,"41,404484",Sagrada Familia,6756,"2,174691",91.4,12,46.5,58
2023,3,4,dilluns,1899-12-30 09:00:00,31496,"41,406",Plaça de Joanic,7306,"2,162636",90.8,12,53.1,62.6
2023,3,4,dilluns,1899-12-30 09:00:00,31497,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,12,60.1,66.7
2023,3,4,dilluns,1899-12-30 10:00:00,23273,"41,406",Plaça de Joanic,7306,"2,162636",90.8,9,53.1,64.3
2023,3,4,dilluns,1899-12-30 10:00:00,31498,"41,406",Plaça de Joanic,7306,"2,162636",90.8,12,53.1,63.1
2023,3,4,dilluns,1899-12-30 10:00:00,31499,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,12,60.1,67.9
2023,3,4,dilluns,1899-12-30 10:00:00,31501,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,12,43.7,57.8
2023,3,4,dilluns,1899-12-30 11:00:00,23278,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,9,60.1,68.2
2023,3,4,dilluns,1899-12-30 19:00:00,31535,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,12,43.7,59.3
2023,3,4,dilluns,1899-12-30 20:00:00,31540,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,12,43.7,58.6
2023,3,4,dilluns,1899-12-30 21:00:00,31544,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,12,43.7,56.8
2023,3,4,dilluns,1899-12-30 22:00:00,31546,"41,406",Plaça de Joanic,7306,"2,162636",90.8,12,53.1,63.1
2023,3,4,dilluns,1899-12-30 22:00:00,31548,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,12,43.7,56.2
2023,3,4,dilluns,1899-12-30 23:00:00,23327,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,9,60.1,67.6
2023,3,4,dilluns,1899-12-30 23:00:00,31552,"41,406",Plaça de Joanic,7306,"2,162636",90.8,12,53.1,63
2023,3,4,dilluns,1899-12-30 23:00:00,31553,"41,404484",Sagrada Familia,6756,"2,174691",91.4,12,46.5,59.4
2023,3,4,dimarts,1899-12-30 00:00:00,8702,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,4,60.1,66.5
2023,3,4,dimarts,1899-12-30 00:00:00,8703,"41,406",Plaça de Joanic,7306,"2,162636",90.8,4,53.1,61.7
2023,3,4,dimarts,1899-12-30 00:00:00,17362,"41,406",Plaça de Joanic,7306,"2,162636",90.8,7,53.1,62.8
2023,3,4,dimarts,1899-12-30 00:00:00,17363,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,7,60.1,66.3
2023,3,4,dimarts,1899-12-30 01:00:00,17366,"41,404484",Sagrada Familia,6756,"2,174691",91.4,7,46.5,58.9
2023,3,4,dimarts,1899-12-30 01:00:00,17367,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,7,43.7,58.8
2023,3,4,dimarts,1899-12-30 01:00:00,17369,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,7,60.1,66
2023,3,4,dimarts,1899-12-30 02:00:00,17370,"41,404484",Sagrada Familia,6756,"2,174691",91.4,7,46.5,56.2
2023,3,4,dimarts,1899-12-30 03:00:00,8714,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,4,43.7,58.1
2023,3,4,dimarts,1899-12-30 05:00:00,17382,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,7,43.7,54.6
2023,3,4,dimarts,1899-12-30 05:00:00,17383,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,7,60.1,65.7
2023,3,4,dimarts,1899-12-30 06:00:00,8725,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,4,60.1,66.6
2023,3,4,dimarts,1899-12-30 06:00:00,8727,"41,404484",Sagrada Familia,6756,"2,174691",91.4,4,46.5,56.4
2023,3,4,dimarts,1899-12-30 06:00:00,8728,"41,406",Plaça de Joanic,7306,"2,162636",90.8,4,53.1,60.8
2023,3,4,dimarts,1899-12-30 06:00:00,17386,"41,404484",Sagrada Familia,6756,"2,174691",91.4,7,46.5,56
2023,3,4,dimarts,1899-12-30 06:00:00,17387,"41,406",Plaça de Joanic,7306,"2,162636",90.8,7,53.1,61.6
2023,3,4,dimarts,1899-12-30 06:00:00,17388,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,7,43.7,55.5
2023,3,4,dimarts,1899-12-30 06:00:00,17389,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,7,60.1,67
2023,3,4,dimarts,1899-12-30 07:00:00,8730,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,4,43.7,59.1
2023,3,4,dimarts,1899-12-30 07:00:00,8731,"41,404484",Sagrada Familia,6756,"2,174691",91.4,4,46.5,58.9
2023,3,4,dimarts,1899-12-30 07:00:00,17392,"41,404484",Sagrada Familia,6756,"2,174691",91.4,7,46.5,58.8
2023,3,4,dimarts,1899-12-30 07:00:00,17393,"41,406",Plaça de Joanic,7306,"2,162636",90.8,7,53.1,63
2023,3,4,dimarts,1899-12-30 21:00:00,8787,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,4,43.7,59.1
2023,3,4,dimarts,1899-12-30 22:00:00,8791,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,4,43.7,56.9
2023,3,4,dimarts,1899-12-30 22:00:00,17453,"41,406",Plaça de Joanic,7306,"2,162636",90.8,7,53.1,63.6
2023,3,4,dimarts,1899-12-30 23:00:00,8793,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,4,60.1,67.6
2023,3,4,dimarts,1899-12-30 23:00:00,8795,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,4,43.7,58.4
2023,3,4,dimarts,1899-12-30 23:00:00,8796,"41,406",Plaça de Joanic,7306,"2,162636",90.8,4,53.1,62.6
2023,3,4,dimarts,1899-12-30 23:00:00,17455,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,7,43.7,57.3
2023,3,4,dimarts,1899-12-30 23:00:00,17457,"41,406",Plaça de Joanic,7306,"2,162636",90.8,7,53.1,63.6
2023,3,4,dimecres,1899-12-30 00:00:00,289,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,63.8
2023,3,4,dimecres,1899-12-30 00:00:00,291,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,1,60.1,65.8
2023,3,4,dimecres,1899-12-30 00:00:00,26089,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,10,60.1,66.6
2023,3,4,dimecres,1899-12-30 00:00:00,26090,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,10,43.7,55.1
2023,3,4,dimecres,1899-12-30 01:00:00,295,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,58.9
2023,3,4,dimecres,1899-12-30 01:00:00,296,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,61.6
2023,3,4,dimecres,1899-12-30 01:00:00,26092,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,10,43.7,57.1
2023,3,4,dimecres,1899-12-30 01:00:00,26093,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,58.8
2023,3,4,dimecres,1899-12-30 01:00:00,26094,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,10,60.1,67.5
2023,3,4,dimecres,1899-12-30 01:00:00,26095,"41,406",Plaça de Joanic,7306,"2,162636",90.8,10,53.1,62
2023,3,4,dimecres,1899-12-30 02:00:00,26098,"41,406",Plaça de Joanic,7306,"2,162636",90.8,10,53.1,62.6
2023,3,4,dimecres,1899-12-30 02:00:00,26099,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,56.2
2023,3,4,dimecres,1899-12-30 03:00:00,26103,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,56.6
2023,3,4,dimecres,1899-12-30 04:00:00,26104,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,57.8
2023,3,4,dimecres,1899-12-30 05:00:00,309,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,60.8
2023,3,4,dimecres,1899-12-30 06:00:00,313,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,62
2023,3,4,dimecres,1899-12-30 06:00:00,314,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,1,60.1,67.8
2023,3,4,dimecres,1899-12-30 06:00:00,26112,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,10,60.1,67.1
2023,3,4,dimecres,1899-12-30 06:00:00,26114,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,55.8
2023,3,4,dimecres,1899-12-30 06:00:00,26115,"41,406",Plaça de Joanic,7306,"2,162636",90.8,10,53.1,62.1
2023,3,4,dimecres,1899-12-30 07:00:00,318,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,59.5
2023,3,4,dimecres,1899-12-30 07:00:00,320,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,1,43.7,57.9
2023,3,4,dimecres,1899-12-30 07:00:00,26116,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,59.6
2023,3,4,dimecres,1899-12-30 07:00:00,26119,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,10,43.7,57.7
2023,3,4,dimecres,1899-12-30 22:00:00,377,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,1,43.7,57.3
2023,3,4,dimecres,1899-12-30 22:00:00,380,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,59.9
2023,3,4,dimecres,1899-12-30 22:00:00,26178,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,10,43.7,57.9
2023,3,4,dimecres,1899-12-30 23:00:00,381,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,59.1
2023,3,4,dimecres,1899-12-30 23:00:00,382,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,63.9
2023,3,4,dimecres,1899-12-30 23:00:00,383,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,1,60.1,67.5
2023,3,4,dimecres,1899-12-30 23:00:00,384,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,1,43.7,57.1
2023,3,4,dimecres,1899-12-30 23:00:00,26180,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,10,43.7,55.8
2023,3,4,dimecres,1899-12-30 23:00:00,26181,"41,406",Plaça de Joanic,7306,"2,162636",90.8,10,53.1,63.6
2023,3,4,dissabte,1899-12-30 00:00:00,29064,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,11,43.7,57.7
2023,3,4,dissabte,1899-12-30 00:00:00,29065,"41,404484",Sagrada Familia,6756,"2,174691",91.4,11,46.5,59.1
2023,3,4,dissabte,1899-12-30 01:00:00,3261,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,2,60.1,67.2
2023,3,4,dissabte,1899-12-30 01:00:00,3262,"41,406",Plaça de Joanic,7306,"2,162636",90.8,2,53.1,63.9
2023,3,4,dissabte,1899-12-30 01:00:00,5946,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,3,43.7,58.4
2023,3,4,dissabte,1899-12-30 01:00:00,29067,"41,404484",Sagrada Familia,6756,"2,174691",91.4,11,46.5,58.5
2023,3,4,dissabte,1899-12-30 02:00:00,3265,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,2,60.1,65.8
2023,3,4,dissabte,1899-12-30 02:00:00,3267,"41,406",Plaça de Joanic,7306,"2,162636",90.8,2,53.1,63.6
2023,3,4,dissabte,1899-12-30 02:00:00,5949,"41,406",Plaça de Joanic,7306,"2,162636",90.8,3,53.1,63.1
2023,3,4,dissabte,1899-12-30 02:00:00,5950,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,3,43.7,54.7
2023,3,4,dissabte,1899-12-30 02:00:00,5952,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,3,60.1,66.2
2023,3,4,dissabte,1899-12-30 02:00:00,29072,"41,406",Plaça de Joanic,7306,"2,162636",90.8,11,53.1,63.4
2023,3,4,dissabte,1899-12-30 03:00:00,3269,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,2,60.1,67.6
2023,3,4,dissabte,1899-12-30 03:00:00,3271,"41,406",Plaça de Joanic,7306,"2,162636",90.8,2,53.1,63.7
2023,3,4,dissabte,1899-12-30 03:00:00,3272,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,2,43.7,55.9
2023,3,4,dissabte,1899-12-30 03:00:00,5953,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,3,60.1,67.6
2023,3,4,dissabte,1899-12-30 03:00:00,5956,"41,406",Plaça de Joanic,7306,"2,162636",90.8,3,53.1,62.3
2023,3,4,dissabte,1899-12-30 03:00:00,29075,"41,406",Plaça de Joanic,7306,"2,162636",90.8,11,53.1,61.5
2023,3,4,dissabte,1899-12-30 03:00:00,29076,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,11,60.1,66
2023,3,4,dissabte,1899-12-30 04:00:00,3274,"41,406",Plaça de Joanic,7306,"2,162636",90.8,2,53.1,61
2023,3,4,dissabte,1899-12-30 04:00:00,3276,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,2,43.7,56.2
2023,3,4,dissabte,1899-12-30 04:00:00,5957,"41,404484",Sagrada Familia,6756,"2,174691",91.4,3,46.5,56
2023,3,4,dissabte,1899-12-30 04:00:00,5959,"41,406",Plaça de Joanic,7306,"2,162636",90.8,3,53.1,60.9
2023,3,4,dissabte,1899-12-30 04:00:00,29081,"41,406",Plaça de Joanic,7306,"2,162636",90.8,11,53.1,61.8
2023,3,4,dissabte,1899-12-30 06:00:00,5965,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,3,43.7,55.7
2023,3,4,dissabte,1899-12-30 06:00:00,5967,"41,406",Plaça de Joanic,7306,"2,162636",90.8,3,53.1,62.9
2023,3,4,dissabte,1899-12-30 07:00:00,3285,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,2,43.7,59.2
2023,3,4,dissabte,1899-12-30 07:00:00,3288,"41,404484",Sagrada Familia,6756,"2,174691",91.4,2,46.5,58.9
2023,3,4,dissabte,1899-12-30 07:00:00,29093,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,11,43.7,59.3
2023,3,4,dissabte,1899-12-30 22:00:00,29152,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,11,43.7,58.5
2023,3,4,diumenge,1899-12-30 00:00:00,14483,"41,406",Plaça de Joanic,7306,"2,162636",90.8,6,53.1,63.4
2023,3,4,diumenge,1899-12-30 01:00:00,14489,"41,406",Plaça de Joanic,7306,"2,162636",90.8,6,53.1,63.5
2023,3,4,diumenge,1899-12-30 02:00:00,14491,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,6,60.1,66.4
2023,3,4,diumenge,1899-12-30 02:00:00,14492,"41,404484",Sagrada Familia,6756,"2,174691",91.4,6,46.5,57.1
2023,3,4,diumenge,1899-12-30 02:00:00,14493,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,6,43.7,59.1
2023,3,4,diumenge,1899-12-30 03:00:00,14494,"41,406",Plaça de Joanic,7306,"2,162636",90.8,6,53.1,61.9
2023,3,4,diumenge,1899-12-30 03:00:00,14495,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,6,43.7,57.4
2023,3,4,diumenge,1899-12-30 03:00:00,14496,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,6,60.1,67
2023,3,4,diumenge,1899-12-30 06:00:00,14507,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,6,60.1,65.8
2023,3,4,diumenge,1899-12-30 06:00:00,14508,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,6,43.7,55.7
2023,3,4,diumenge,1899-12-30 07:00:00,14511,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,6,43.7,58.9
2023,3,4,diumenge,1899-12-30 07:00:00,14512,"41,406",Plaça de Joanic,7306,"2,162636",90.8,6,53.1,61.1
2023,3,4,diumenge,1899-12-30 07:00:00,14513,"41,404484",Sagrada Familia,6756,"2,174691",91.4,6,46.5,57.9
2023,3,4,diumenge,1899-12-30 08:00:00,14516,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,6,43.7,58.4
2023,3,4,diumenge,1899-12-30 08:00:00,14517,"41,404484",Sagrada Familia,6756,"2,174691",91.4,6,46.5,57.1
2023,3,4,diumenge,1899-12-30 18:00:00,14557,"41,406",Plaça de Joanic,7306,"2,162636",90.8,6,53.1,64.4
2023,3,4,diumenge,1899-12-30 22:00:00,14570,"41,406",Plaça de Joanic,7306,"2,162636",90.8,6,53.1,64.4
2023,3,4,diumenge,1899-12-30 23:00:00,14575,"41,406",Plaça de Joanic,7306,"2,162636",90.8,6,53.1,63.2
2023,3,4,divendres,1899-12-30 00:00:00,20305,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,8,43.7,58.1
2023,3,4,divendres,1899-12-30 00:00:00,20306,"41,406",Plaça de Joanic,7306,"2,162636",90.8,8,53.1,63.6
2023,3,4,divendres,1899-12-30 00:00:00,20307,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,8,60.1,67.9
2023,3,4,divendres,1899-12-30 01:00:00,20308,"41,404484",Sagrada Familia,6756,"2,174691",91.4,8,46.5,59.9
2023,3,4,divendres,1899-12-30 01:00:00,20309,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,8,43.7,58.2
2023,3,4,divendres,1899-12-30 02:00:00,20312,"41,406",Plaça de Joanic,7306,"2,162636",90.8,8,53.1,63.2
2023,3,4,divendres,1899-12-30 02:00:00,20313,"41,404484",Sagrada Familia,6756,"2,174691",91.4,8,46.5,57.9
2023,3,4,divendres,1899-12-30 02:00:00,20314,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,8,60.1,66.3
2023,3,4,divendres,1899-12-30 03:00:00,20316,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,8,60.1,65.7
2023,3,4,divendres,1899-12-30 03:00:00,20318,"41,406",Plaça de Joanic,7306,"2,162636",90.8,8,53.1,61.4
2023,3,4,divendres,1899-12-30 04:00:00,20321,"41,404484",Sagrada Familia,6756,"2,174691",91.4,8,46.5,57.6
2023,3,4,divendres,1899-12-30 05:00:00,20326,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,8,60.1,66.3
2023,3,4,divendres,1899-12-30 06:00:00,20328,"41,404484",Sagrada Familia,6756,"2,174691",91.4,8,46.5,57.9
2023,3,4,divendres,1899-12-30 06:00:00,20330,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,8,60.1,67.8
2023,3,4,divendres,1899-12-30 06:00:00,20331,"41,406",Plaça de Joanic,7306,"2,162636",90.8,8,53.1,60.8
2023,3,4,divendres,1899-12-30 07:00:00,20332,"41,406",Plaça de Joanic,7306,"2,162636",90.8,8,53.1,62.2
2023,3,4,divendres,1899-12-30 07:00:00,20333,"41,404484",Sagrada Familia,6756,"2,174691",91.4,8,46.5,59.2
2023,3,4,divendres,1899-12-30 07:00:00,20334,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,8,43.7,58
2023,3,4,divendres,1899-12-30 22:00:00,20394,"41,406",Plaça de Joanic,7306,"2,162636",90.8,8,53.1,63.9
2023,3,4,divendres,1899-12-30 23:00:00,20398,"41,406",Plaça de Joanic,7306,"2,162636",90.8,8,53.1,63.2
2023,3,5,dijous,1899-12-30 00:00:00,386,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,1,60.1,66.8
2023,3,5,dijous,1899-12-30 00:00:00,388,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,64
2023,3,5,dijous,1899-12-30 00:00:00,26184,"41,406",Plaça de Joanic,7306,"2,162636",90.8,10,53.1,64.2
2023,3,5,dijous,1899-12-30 00:00:00,26186,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,10,43.7,56.2
2023,3,5,dijous,1899-12-30 01:00:00,389,"41,404484",Sagrada Familia,6756,"2,174691",91.4,1,46.5,59.4
2023,3,5,dijous,1899-12-30 01:00:00,390,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,63.1
2023,3,5,dijous,1899-12-30 01:00:00,26189,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,57.9
2023,3,5,dijous,1899-12-30 01:00:00,26191,"41,406",Plaça de Joanic,7306,"2,162636",90.8,10,53.1,61.7
2023,3,5,dijous,1899-12-30 02:00:00,393,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,60.8
2023,3,5,dijous,1899-12-30 03:00:00,398,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,1,43.7,56.4
2023,3,5,dijous,1899-12-30 03:00:00,26196,"41,406",Plaça de Joanic,7306,"2,162636",90.8,10,53.1,61.7
2023,3,5,dijous,1899-12-30 03:00:00,26199,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,57.7
2023,3,5,dijous,1899-12-30 04:00:00,402,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,1,43.7,58.2
2023,3,5,dijous,1899-12-30 06:00:00,409,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,60.7
2023,3,5,dijous,1899-12-30 06:00:00,411,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,1,43.7,59.2
2023,3,5,dijous,1899-12-30 06:00:00,412,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,1,60.1,66
2023,3,5,dijous,1899-12-30 06:00:00,26209,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,10,60.1,67
2023,3,5,dijous,1899-12-30 06:00:00,26210,"41,406",Plaça de Joanic,7306,"2,162636",90.8,10,53.1,61.6
2023,3,5,dijous,1899-12-30 06:00:00,26211,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,55.5
2023,3,5,dijous,1899-12-30 07:00:00,413,"41,406",Plaça de Joanic,7306,"2,162636",90.8,1,53.1,63.8
2023,3,5,dijous,1899-12-30 07:00:00,26212,"41,404484",Sagrada Familia,6756,"2,174691",91.4,10,46.5,59.9
2023,3,5,dijous,1899-12-30 07:00:00,26215,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,10,43.7,58.6
2023,3,5,dijous,1899-12-30 22:00:00,473,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,1,43.7,57.4
2023,3,5,dijous,1899-12-30 22:00:00,26275,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,10,43.7,57.6
2023,3,5,dijous,1899-12-30 23:00:00,479,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,1,60.1,67.1
2023,3,5,dilluns,1899-12-30 00:00:00,14579,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,6,60.1,67.6
2023,3,5,dilluns,1899-12-30 01:00:00,14583,"41,406",Plaça de Joanic,7306,"2,162636",90.8,6,53.1,61.2
2023,3,5,dilluns,1899-12-30 01:00:00,14584,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,6,43.7,56.1
2023,3,5,dilluns,1899-12-30 02:00:00,14586,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,6,43.7,56.2
2023,3,5,dilluns,1899-12-30 02:00:00,14587,"41,406",Plaça de Joanic,7306,"2,162636",90.8,6,53.1,62
2023,3,5,dilluns,1899-12-30 02:00:00,14588,"41,404484",Sagrada Familia,6756,"2,174691",91.4,6,46.5,55.5
2023,3,5,dilluns,1899-12-30 02:00:00,14589,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,6,60.1,68.2
2023,3,5,dilluns,1899-12-30 03:00:00,14590,"41,406",Plaça de Joanic,7306,"2,162636",90.8,6,53.1,61.9
2023,3,5,dilluns,1899-12-30 04:00:00,14597,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,6,60.1,66.2
2023,3,5,dilluns,1899-12-30 06:00:00,14602,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,6,43.7,54.2
2023,3,5,dilluns,1899-12-30 07:00:00,14606,"41,404484",Sagrada Familia,6756,"2,174691",91.4,6,46.5,59.4
2023,3,5,dilluns,1899-12-30 07:00:00,14608,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,6,43.7,56.2
2023,3,5,dilluns,1899-12-30 07:00:00,14609,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,6,60.1,66.1
2023,3,5,dilluns,1899-12-30 08:00:00,14612,"41,378803",Mercat de Sant Antoni,5766,"2,160936",95.7,6,43.7,57.3
2023,3,5,dilluns,1899-12-30 08:00:00,14613,"41,404484",Sagrada Familia,6756,"2,174691",91.4,6,46.5,58.1
2023,3,5,dilluns,1899-12-30 09:00:00,14614,"41,37485",Sant Maria del Mar,497,"2,166773",87.6,6,60.1,68.2
2023,3,5,dilluns,1899-12-30 09:00:00,14615,"41,406",Plaça de Joanic,7306,"2,162636",90.8,6,53.1,62.9
2023,3,5,dilluns,1899-12-30 09:00:00,14616,"41,404484",Sagrada Familia,6756,"2,174691",91.4,6,46.5,58.3
2023,3,5,dilluns,1899-12-30 10:00:00,14620,"41,406",Plaça de Joanic,7306,"2,162636",90.8,6,53.1,63.6
2023,3,5,dilluns,1899-12-30 11:00:00,14622,"41,406",Plaça de Joanic,7306,"2,162636",90.8,6,53.1,63.9
2023,3,5,dilluns,1899-12-30 13:00:00,14632,"41,406",Plaça de Joanic,7306,"2,162636",90.8,6,53.1,64.4
2023,3,5,dilluns,1899-12-30 18:00:00,14652,"41,406",Plaça de Joanic,7306,"2,162636",90.8,6,53.1,64
2023,3,5,dilluns,1899-12-30 22:00:00,14668,"41,406",Plaça de Joanic,7306,"2,162636",90.8,6,53.1,62.4
